radius,step,vel,ax,ay,time_step,rpm_left,rpm_right,torque_left,torque_right,power_left,power_right,total_energy,steer,throttle
5.885815185,0.7189,10.34690202,0.34,1.854150766,0.069479734,2115.64262,2169.413925,70.08361994,21.33455596,15526.99636,4846.794983,0.000393213,33.14394757,0.749345747
6.345177665,0.7308,10.60692858,0.38,1.807450845,0.068898362,2168.352759,2224.118333,72.35866531,23.91832502,16430.43654,5570.796205,0.000421069,28.74661176,0.773340046
6.858710562,0.7439,10.88870933,0.415,1.762143718,0.068318474,2225.7107,2283.500183,73.60281376,26.57648534,17155.04055,6355.170623,0.000446162,25.51635638,0.785137575
7.44047619,0.7601,11.18929614,0.445,1.715283055,0.067930993,2286.936684,2346.929639,74.14041471,29.0756394,17755.69883,7145.916904,0.000469887,23.32866586,0.788120741
8.517887564,0.7745,11.52051277,0.495,1.588337206,0.06722791,2354.453942,2417.105502,74.27611201,33.4959877,18313.35776,8478.460737,0.000500322,21.10274445,0.78687328
9.900990099,0.783,11.87833133,0.545,1.452657521,0.06591835,2427.123722,2493.081609,73.52335009,38.16210996,18687.26827,9963.168872,0.000524608,19.94911904,0.777352553
10.84598698,0.7896,12.24755599,0.575,1.409810629,0.064470005,2501.962351,2571.388838,72.60828061,40.98187669,19023.72419,11035.40343,0.000538309,19.99523757,0.764884466
11.69590643,0.7991,12.62264794,0.595,1.388666781,0.063306844,2577.954984,2650.894236,71.76986053,42.81954412,19375.19356,11886.74806,0.000549749,20.57164553,0.752025098
12.39157373,0.8069,12.99955314,0.61,1.390149073,0.062071364,2654.29757,2730.768119,71.00578307,44.15524642,19736.58225,12626.87132,0.000558012,21.40243592,0.739315422
13.21003963,0.811,13.37956757,0.63,1.381373201,0.060614814,2731.152034,2811.406259,70.08480236,45.9583172,20044.644,13530.57783,0.000565321,22.16238968,0.728120342
13.44086022,0.8152,13.75387802,0.635,1.434677426,0.059270556,2807.010281,2890.654129,69.56744066,46.30774405,20449.30948,14017.75202,0.000567467,23.33641758,0.71549613
13.67989056,0.8171,14.12478245,0.645,1.48666085,0.057848679,2882.081777,2969.271208,68.92309663,47.13563073,20801.74168,14656.41683,0.00056978,24.35258956,0.70464982
15.50387597,0.8204,14.50429063,0.675,1.383195904,0.056562573,2958.544624,3050.003857,67.79025113,49.89611499,21002.64467,15936.60243,0.000580383,24.33356618,0.70426984
19.08396947,0.812,14.89446486,0.72,1.184982913,0.054516897,3037.049016,3133.031475,66.55949298,54.17399659,21168.51654,17773.96219,0.000589729,21.70566356,0.729905403
28.98550725,0.799,15.29174661,0.765,0.822364347,0.052250408,3117.739485,3216.632546,66.0577752,58.78370023,21567.13138,19800.99389,0.000600417,14.70848158,0.796291684
95.23809524,0.7806,15.72166591,0.870580536,0.26455588,0.049651227,3187.384105,3187.384105,66.24202643,66.24202643,22110.40156,22110.40156,0.000609894,0,0.707620706
-65.78947368,0.7556,16.12537312,0.867250618,-0.402897085,0.04685783,3269.062808,3269.062808,66.24202643,66.24202643,22676.99438,22676.99438,0.00059033,0,0.707620706
-26.04166667,0.7337,15.66997212,-1.67,-0.961166586,0.046822036,2913.001928,2892.837053,1.97E-08,2.06E-08,6.02E-06,6.25E-06,1.60E-13,-4.252266409,-0.988559458
-16.69449082,0.7066,14.88314658,-1.41,-1.352531328,0.04747652,2839.049079,2747.498159,-1.30E-06,-1.38E-06,-0.000385759,-0.000395792,1.03E-11,-4.121951688,-0.800993121
-11.82033097,0.6793,14.21128173,-0.74,-1.741677952,0.047800052,2773.71847,2673.438135,0.006875594,0.007500129,1.997106563,2.099749477,5.44E-08,-9.105549573,-0.304391109
-9.56937799,0.6512,13.85993895,-0.345,-2.04630289,0.046984334,2727.923439,2715.418927,-0.327705451,-0.295199742,-93.61478859,-83.94240966,2.32E-06,-19.14352144,-0.046841478
-8.928571429,0.628,13.7,0,-2.142841998,0.045839416,0,0,0,0,0,0,0,0,0
-9.250693802,0.6136,13.87897407,0.41,-2.12261591,0.044210761,2831.657104,2912.343873,71.84286181,27.36383214,21303.59532,8345.419808,0.000364113,-18.49324668,0.734474058
-10.06036217,0.612,14.09147274,0.495,-2.012010054,0.043430521,2876.728708,2959.074299,72.18578161,33.63121314,21745.99023,10421.42294,0.000388069,-22.28287047,0.715694168
-12.51564456,0.6147,14.3522388,0.615,-1.677710704,0.042829555,2928.726334,3016.863062,69.48970772,44.19632951,21312.18097,13962.73252,0.000419669,-25.78030878,0.69041198
-21.59827214,0.6284,14.66453976,0.735,-1.01495984,0.042851669,2990.385246,3084.402035,66.55019848,55.71822365,20840.35509,17996.8651,0.000462289,-19.04368182,0.754139946
-107.5268817,0.648,15.0391734,0.875272945,-0.214418313,0.043087474,3049.320634,3049.320634,66.24202643,66.24202643,21152.67614,21152.67614,0.000506342,0,0.707620706
40.16064257,0.6717,15.41671552,0.872493778,0.603273234,0.043569592,3125.681878,3125.681878,66.24202643,66.24202643,21682.38254,21682.38254,0.000524829,0,0.707620706
18.79699248,0.6864,15.51957632,-1.33,1.306177946,0.044228012,2975.501422,2864.646048,-8.36E-07,-8.11E-07,-0.000260601,-0.000243406,6.19E-12,3.653219728,-0.735686349
12.59445844,0.6985,14.93137353,-0.575,1.804475607,0.046780693,2925.998983,2878.031869,-0.00267108,-0.004559033,-0.818445434,-1.374032286,2.85E-08,6.4870056,-0.192501961
10.70663812,0.7283,14.66512148,-0.215,2.047619224,0.04966205,2897.807898,2932.977642,5.493769791,5.903254173,1667.126929,1813.129622,4.80E-05,14.40346337,0.060464388
10.43841336,0.7365,14.56,0,2.070233117,0.050583791,0,0,0,0,0,0,0,0,0
11.21076233,0.7438,14.83552873,0.555,2.001252579,0.0501364,3027.734956,3117.599914,70.52547768,38.62208538,22361.0663,12609.11827,0.000487022,26.06426056,0.677469038
12.83697047,0.7509,15.14268219,0.625,1.820849559,0.049588309,3089.002798,3183.99967,68.48923624,45.05765699,22154.87188,15023.4694,0.000512114,27.32139439,0.671009257
16.44736842,0.7826,15.48856049,0.69,1.486814146,0.050527614,3158.297301,3257.570065,66.8976153,51.70770278,22125.45772,17639.14894,0.000558114,23.13949373,0.710321573
25.64102564,0.8006,15.86431011,0.75,1.000548121,0.050465478,3234.432351,3336.65192,66.1376591,57.91699346,22401.41798,20236.97198,0.000597713,15.210481,0.787176188
46.2962963,0.805,16.28975156,0.866125377,0.584270105,0.049417574,3302.330979,3302.330979,66.24202643,66.24202643,22907.77064,22907.77064,0.000628915,0,0.707620706
121.9512195,0.8318,16.71631967,0.862708945,0.233574905,0.049759757,3388.636539,3388.636539,66.24202643,66.24202643,23506.45927,23506.45927,0.00064982,0,0.707620706
-526.3157895,0.8614,17.14515308,0.859192699,-0.056933427,0.050241605,3475.522466,3475.522466,66.24202643,66.24202643,24109.1738,24109.1738,0.000672935,0,0.707620706
-90.90909091,0.8931,17.57691772,0.855566167,-0.346424914,0.050810956,3563.006886,3563.006886,66.24202643,66.24202643,24716.03999,24716.03999,0.000697692,0,0.707620706
-56.49717514,0.9102,18.00444335,0.851822047,-0.584875805,0.050554187,3649.637282,3649.637282,66.24202643,66.24202643,25316.98195,25316.98195,0.000711044,0,0.707620706
-42.73504274,0.9305,18.42937424,0.848022938,-0.810154835,0.050490049,3735.743595,3735.743595,66.24202643,66.24202643,25914.28843,25914.28843,0.000726896,0,0.707620706
-40.6504065,0.9498,18.85133294,0.844156419,-0.891148801,0.050383705,3821.388689,3821.388689,66.24202643,66.24202643,26508.39549,26508.39549,0.000741995,0,0.707620706
-37.73584906,0.9638,19.19428262,0.69,-0.995223533,0.050212869,3913.134977,4034.643273,66.2288719,55.72381813,27139.43512,23543.69518,0.000706929,-8.283045549,0.804680931
-36.63003663,0.9711,19.52154498,0.665,-1.060527687,0.049745038,3979.836211,4103.236106,66.23375035,53.5495441,27604.07279,23009.69719,0.000699384,-8.10048039,0.791313764
-35.0877193,0.9708,19.8289088,0.635,-1.142282395,0.048958821,4042.437032,4167.690282,66.19343067,50.68136364,28021.20272,22119.34929,0.000681895,-7.996389781,0.774970594
-36.63003663,0.9633,20.12456436,0.625,-1.127058907,0.047866875,4108.777658,4230.471075,65.85308663,49.86249836,28334.62011,22089.77961,0.000670461,-7.448936699,0.776787265
-42.01680672,0.9573,20.50723424,0.827834011,-1.020286485,0.046681088,4158.449046,4158.449046,66.24202643,66.24202643,28846.53222,28846.53222,0.000748104,0,0.707620706
-49.75124378,0.9445,20.8761913,0.823950832,-0.892955025,0.045242927,4233.939329,4233.939329,66.24202643,66.24202643,29370.1969,29370.1969,0.000738219,0,0.707620706
-64.93506494,0.9294,21.23135488,0.820137546,-0.70763146,0.043774879,4306.732589,4306.732589,66.24202643,66.24202643,29875.15273,29875.15273,0.000726545,0,0.707620706
-113.6363636,0.9117,21.57252595,0.816402591,-0.417460765,0.042262088,4376.871099,4376.871099,66.24202643,66.24202643,30361.69297,30361.69297,0.00071286,0,0.707620706
312.5,0.8941,21.52018414,-1.813872568,0.151068159,0.041547042,0,0,0,0,0,0,0,0,0
52.35602094,0.8782,20.76773782,-1.814428818,0.839735947,0.042286743,0,0,0,0,0,0,0,0,0
30.67484663,0.8627,20.00089523,-1.015,1.329374864,0.043133069,3887.027879,3760.338801,-0.000148906,-0.000148335,-0.060612047,-0.058411739,1.43E-09,3.375909661,-0.476751759
25.64102564,0.8462,19.56669986,-0.865,1.522056473,0.043246945,3814.141532,3722.084597,-0.000847372,-0.000880267,-0.338454044,-0.343106683,8.19E-09,3.120867381,-0.381922051
22.07505519,0.8304,19.19621394,-0.675,1.701611286,0.04325853,3756.305688,3702.333744,0.015545297,0.015950761,6.114888942,6.184229497,1.48E-07,3.750253806,-0.26187235
20.04008016,0.817,18.90759707,-0.54,1.81846194,0.043210144,3709.311943,3674.326728,-0.028205381,-0.028610385,-10.95604859,-11.00854931,2.64E-07,4.404933128,-0.175827266
20.36659878,0.8053,18.67729304,-0.65,1.745984366,0.043116526,3656.317056,3604.286745,0.019329061,0.019935972,7.400877693,7.524633808,1.79E-07,4.007301952,-0.245449034
27.17391304,0.7909,18.40030664,-1.41,1.270073728,0.042982979,3527.756806,3395.455808,-1.38E-06,-1.43E-06,-0.000510754,-0.000507777,1.22E-11,2.774653253,-0.772384095
48.7804878,0.779,17.79583291,-1.79156315,0.661791968,0.043774293,0,0,0,0,0,0,0,0,0
-227.2727273,0.7661,17.00909914,-1.780412608,-0.12976163,0.045040598,0,0,0,0,0,0,0,0,0
-28.16901408,0.7434,16.20334168,-1.68,-0.950098267,0.045879425,3017.856669,2991.249424,1.76E-08,1.82E-08,5.55E-06,5.71E-06,1.43E-13,-4.350653415,-0.988569081
-15.19756839,0.7238,15.42869496,-0.78,-1.596670391,0.046912587,3009.420017,2896.745508,0.00275084,0.00301564,0.866915533,0.91478367,2.32E-08,-4.473199302,-0.328569433
-11.72332943,0.7065,15.06545328,-0.25,-1.973533168,0.04689537,2973.206114,2990.2039,3.074302593,3.336307917,957.1946148,1044.709509,2.61E-05,-11.17913128,0.031072171
-11.31221719,0.7027,14.95,0,-2.014028644,0.047003344,0,0,0,0,0,0,0,0,0
-11.89060642,0.7027,15.2196194,0.59,-1.98579573,0.046170668,3105.287547,3199.381091,69.34812849,41.87575109,22550.9678,14029.98483,0.000469158,-26.80456245,0.670070895
-15.15151515,0.709,15.52278658,0.67,-1.62111678,0.045674789,3165.561702,3264.512975,67.28135629,49.78392495,22303.55742,17019.08277,0.000498904,-24.32460617,0.697159921
-26.45502646,0.7317,15.86580817,0.75,-0.969945182,0.046118042,3234.737645,3336.965952,66.13763564,57.91841199,22403.52447,20239.3723,0.00054628,-15.20586525,0.787211589
-188.6792453,0.7601,16.26777058,0.866113506,-0.142975933,0.046724288,3297.875551,3297.875551,66.24202643,66.24202643,22876.86401,22876.86401,0.000593836,0,0.707620706
46.94835681,0.8071,16.68245925,0.862887675,0.604269594,0.048380157,3381.822965,3381.822965,66.24202643,66.24202643,23459.19453,23459.19453,0.000630533,0,0.707620706
23.80952381,0.8371,17.02837095,0.71,1.241442153,0.049159136,3471.79629,3580.575073,66.40038687,55.31998064,24140.9003,20742.61093,0.000612899,15.48537123,0.768014782
16.77852349,0.8682,17.33078787,0.61,1.82479409,0.050095818,3534.34247,3643.128891,67.6490001,45.66191543,25037.942,17420.36619,0.000590829,18.68011417,0.710398129
15.24390244,0.8989,17.60090032,0.535,2.071593781,0.051071251,3589.822592,3698.924568,68.45394563,38.58280627,25733.57298,14945.06834,0.000577086,16.83068015,0.700669749
16.69449082,0.9245,17.88712829,0.56,1.953615348,0.051685211,3647.872658,3759.435001,67.92878128,41.14775166,25949.08868,16199.33955,0.000605125,16.44822394,0.706365969
21.88183807,0.9449,18.21322552,0.635,1.545328888,0.051879882,3713.652355,3828.608879,66.89607428,49.06920778,26015.39931,19673.36578,0.000658424,14.611219,0.73989708
37.73584906,0.9472,18.574423,0.715,0.931982011,0.050994855,3786.784729,3904.726353,66.2092605,57.4393588,26255.35968,23487.06797,0.000704613,9.28163094,0.812669383
333.3333333,0.9606,18.99720291,0.842815948,0.110365051,0.050565339,3851.045748,3851.045748,66.24202643,66.24202643,26714.12203,26714.12203,0.000750449,0,0.707620706
-45.04504505,0.9726,19.41393773,0.838848864,-0.852925761,0.050098028,3935.718856,3935.718856,66.24202643,66.24202643,27301.48657,27301.48657,0.000759861,0,0.707620706
-29.41176471,0.9862,19.71557802,0.61,-1.347190272,0.050021359,4019.402269,4143.876082,66.30682172,47.85268217,27909.25879,20765.46511,0.000676327,-9.225566992,0.755444865
-28.24858757,1.0059,20.00376856,0.58,-1.443969091,0.050285525,4078.222777,4204.424242,66.18340234,44.84040898,28264.9781,19742.61673,0.00067058,-8.759477295,0.742647135
-31.44654088,1.0282,20.29660384,0.585,-1.335379986,0.050658721,4152.326937,4267.597918,65.52595315,45.77937388,28492.69345,20458.885,0.00068884,-8.17515176,0.756146492
-38.16793893,1.0526,20.71262172,0.826097274,-1.14578315,0.050819255,4200.377664,4200.377664,66.24202643,66.24202643,29137.3847,29137.3847,0.000822633,0,0.707620706
-52.63157895,1.0783,21.1281725,0.821836479,-0.864586523,0.051036123,4285.35979,4285.35979,66.24202643,66.24202643,29726.89286,29726.89286,0.000842859,0,0.707620706
-108.6956522,1.1053,21.54362644,0.817494166,-0.435267699,0.051305197,4370.762123,4370.762123,66.24202643,66.24202643,30319.31593,30319.31593,0.000864188,0,0.707620706
-526.3157895,1.134,21.95945867,0.813066642,-0.093395909,0.051640617,4456.46244,4456.46244,66.24202643,66.24202643,30913.80607,30913.80607,0.000886893,0,0.707620706
476.1904762,1.1617,22.37513611,0.808548756,0.10717208,0.051919237,4542.700377,4542.700377,66.24202643,66.24202643,31512.0256,31512.0256,0.000908934,0,0.707620706
250,1.1871,22.78972025,0.80394623,0.211772212,0.052089275,4629.489818,4629.489818,66.24202643,66.24202643,32114.07083,32114.07083,0.000929333,0,0.707620706
161.2903226,1.2071,23.20130811,0.799269843,0.340210431,0.052027239,4716.662574,4716.662574,66.24202643,66.24202643,32718.77505,32718.77505,0.000945704,0,0.707620706
135.1351351,1.2131,23.60533028,0.79454233,0.420322729,0.051390935,4804.591581,4804.591581,66.24202643,66.24202643,33328.72528,33328.72528,0.000951552,0,0.707620706
116.2790698,1.2183,24.00188967,0.78981942,0.505033648,0.050758503,4894.510831,4894.510831,66.24202643,66.24202643,33952.48152,33952.48152,0.000957432,0,0.707620706
100,1.2147,24.37080722,0.748792672,0.605439597,0.04984242,5181.236156,5181.236156,63.87665198,63.87665198,34658.05212,34658.05212,0.00095969,0,0.682352941
86.20689655,1.2032,24.70490384,0.694547355,0.721697694,0.048702881,5251.715126,5251.715126,63.87665198,63.87665198,35129.49634,35129.49634,0.000950504,0,0.682352941
77.51937984,1.1867,25.00669681,0.644357555,0.822305813,0.047455288,5315.346879,5315.346879,63.87665198,63.87665198,35555.13851,35555.13851,0.000937377,0,0.682352941
81.30081301,1.174,25.28073063,0.598268971,0.801337278,0.046438531,5373.10812,5373.10812,61.67400881,61.67400881,34702.14948,34702.14948,0.000895287,0,0.658823529
98.03921569,1.1757,25.53307545,0.555879423,0.677855964,0.046046157,5426.288677,5426.288677,61.67400881,61.67400881,35045.61542,35045.61542,0.000896509,0,0.658823529
172.4137931,1.1679,25.76377512,0.516455615,0.392444264,0.04533109,5474.893907,5474.893907,61.67400881,61.67400881,35359.53167,35359.53167,0.000890492,0,0.658823529
-1666.666667,1.1665,25.97616007,0.480137786,-0.041269779,0.04490656,5519.635844,5519.635844,61.67400881,61.67400881,35648.49689,35648.49689,0.000889362,0,0.658823529
-108.6956522,1.1687,26.17249171,0.446510135,-0.642405073,0.044653754,5560.992535,5560.992535,59.47136564,59.47136564,34632.8986,34632.8986,0.000859161,0,0.635294118
-60.24096386,1.1765,25.54537535,-1.624370369,-1.104240463,0.046055303,0,0,0,0,0,0,0,0,0
-43.85964912,1.1826,24.80062447,-1.76802301,-1.429522753,0.047684283,0,0,0,0,0,0,0,0,0
-36.76470588,1.181,23.95930346,-0.42,-1.591652563,0.049291917,4709.603041,4696.000029,-0.281173735,-0.28243817,-138.6716464,-138.8929168,3.80E-06,-2.953891452,-0.107202075
-33.11258278,1.1788,23.75534276,-0.175,-1.73724287,0.049622521,4692.857999,4709.462812,5.488130273,5.513817435,2697.058974,2719.270255,7.47E-05,-3.551789637,0.060625109
-32.25806452,1.1756,23.67,0,-1.770472569,0.049666244,0,0,0,0,0,0,0,0,0
-34.72222222,1.1684,23.78111481,0.23,-1.660305092,0.049131423,4771.166432,5009.341708,39.17546324,28.0750016,19573.44748,14727.50115,0.000468126,-3.253686473,0.416930532
-36.900369,1.1546,23.94013912,0.335,-1.583265044,0.048228625,4869.573921,5045.448181,49.94750693,30.17644756,25470.26108,15943.97044,0.00055482,-2.426209733,0.529382256
-42.01680672,1.1362,24.28804239,0.757741555,-1.431175767,0.046780221,4948.020067,4948.020067,63.87665198,63.87665198,33098.03534,33098.03534,0.000860185,0,0.682352941
-52.35602094,1.1192,24.60548834,0.706829217,-1.178768,0.045485787,5230.706391,5230.706391,63.87665198,63.87665198,34988.96581,34988.96581,0.000884167,0,0.682352941
-68.96551724,1.1075,24.89493901,0.659387591,-0.916054111,0.044486954,5291.747801,5291.747801,63.87665198,63.87665198,35397.2808,35397.2808,0.000874843,0,0.682352941
-94.33962264,1.0933,25.15867541,0.615413693,-0.683931177,0.043456183,5347.347051,5347.347051,61.67400881,61.67400881,34535.77195,34535.77195,0.000833774,0,0.658823529
-178.5714286,1.0822,25.40007737,0.574818343,-0.368289298,0.042606169,5398.224837,5398.224837,61.67400881,61.67400881,34864.36547,34864.36547,0.000825243,0,0.658823529
-2500,1.0878,25.62480889,0.537276653,-0.026773938,0.042451048,5445.585071,5445.585071,61.67400881,61.67400881,35170.24093,35170.24093,0.000829452,0,0.658823529
400,1.1083,25.83694421,0.502043374,0.170119186,0.04289594,5490.288095,5490.288095,61.67400881,61.67400881,35458.95484,35458.95484,0.000845025,0,0.658823529
263.1578947,1.1143,26.03443615,0.468571677,0.262549347,0.042801004,5531.894797,5531.894797,59.47136564,59.47136564,34451.68293,34451.68293,0.000819204,0,0.635294118
188.6792453,1.1419,26.22190254,0.437255535,0.371479849,0.043547565,5571.391999,5571.391999,59.47136564,59.47136564,34697.66466,34697.66466,0.000839444,0,0.635294118
135.1351351,1.1431,26.39555963,0.40741704,0.52556261,0.043306526,5607.969538,5607.969538,59.47136564,59.47136564,34925.46324,34925.46324,0.000840278,0,0.635294118
123.4567901,1.1532,26.55779703,0.379700218,0.582371491,0.043422276,5642.142827,5642.142827,59.47136564,59.47136564,35138.28857,35138.28857,0.000847658,0,0.635294118
126.5822785,1.1488,26.70749085,0.353756724,0.574413,0.043014149,5673.669962,5673.669962,59.47136564,59.47136564,35334.63411,35334.63411,0.000844383,0,0.635294118
123.4567901,1.1306,26.84409795,0.329790131,0.594995445,0.042117265,5702.438134,5702.438134,59.47136564,59.47136564,35513.7973,35513.7973,0.000830969,0,0.635294118
114.9425287,1.1274,26.97065571,0.307902432,0.64510923,0.041800986,5729.092976,5729.092976,59.47136564,59.47136564,35679.79904,35679.79904,0.000828584,0,0.635294118
106.3829787,1.1024,27.08573972,0.287623153,0.702975595,0.040700384,5753.32898,5753.32898,57.26872247,57.26872247,34503.67236,34503.67236,0.000780174,0,0.611764706
106.3829787,1.1148,27.19420901,0.269184646,0.708617231,0.040994022,5776.179628,5776.179628,57.26872247,57.26872247,34640.7115,34640.7115,0.000788923,0,0.611764706
125,1.1096,27.29481729,0.251812523,0.607549073,0.040652406,5797.372202,5797.372202,57.26872247,57.26872247,34767.8069,34767.8069,0.000785219,0,0.611764706
161.2903226,1.104,27.38818387,0.235708749,0.47407729,0.040309354,5817.040284,5817.040284,57.26872247,57.26872247,34885.75966,34885.75966,0.000781235,0,0.611764706
192.3076923,1.0967,27.47477185,0.220775022,0.4001313,0.039916619,5835.281167,5835.281167,57.26872247,57.26872247,34995.15328,34995.15328,0.000776049,0,0.611764706
185.1851852,1.0941,27.55549402,0.206937131,0.417966193,0.039705331,5852.287883,5852.287883,57.26872247,57.26872247,35097.14539,35097.14539,0.000774191,0,0.611764706
166.6666667,1.0919,27.63082276,0.194048497,0.46694946,0.039517462,5868.159207,5868.159207,57.26872247,57.26872247,35192.32836,35192.32836,0.000772618,0,0.611764706
131.5789474,1.0801,27.49931961,-1.121077541,0.585852762,0.039277335,0,0,0,0,0,0,0,0,0
96.15384615,1.0761,27.06390945,-1.240877842,0.776507036,0.03976144,0,0,0,0,0,0,0,0,0
75.18796992,1.0727,26.57548568,-1.368362475,0.957513826,0.040364267,0,0,0,0,0,0,0,0,0
68.96551724,1.07,26.02801127,-1.501600315,1.001338621,0.041109557,0,0,0,0,0,0,0,0,0
71.94244604,1.0592,25.41522525,-1.636403069,0.915237317,0.041675806,0,0,0,0,0,0,0,0,0
76.92307692,1.0451,24.73715338,-1.767067459,0.810912115,0.042248192,0,0,0,0,0,0,0,0,0
85.47008547,1.027,23.99360921,-1.785834623,0.686606668,0.042803064,0,0,0,0,0,0,0,0,0
116.2790698,1.0052,23.23164178,-1.799628679,0.473139546,0.043268574,0,0,0,0,0,0,0,0,0
357.1428571,0.9792,22.45477365,-1.808750757,0.143915108,0.043607654,0,0,0,0,0,0,0,0,0
-185.1851852,0.9508,21.66719442,-1.813539415,-0.258422375,0.043882008,0,0,0,0,0,0,0,0,0
-59.17159763,0.9198,20.87190186,-1.814510841,-0.750484532,0.044068816,0,0,0,0,0,0,0,0,0
-34.48275862,0.8882,20.07213893,-1.365,-1.191012444,0.044250391,3860.465741,3702.400502,-1.59E-06,-1.65E-06,-0.000642682,-0.000638519,1.57E-11,-2.347483715,-0.726542155
-25.12562814,0.8572,19.47058321,-0.855,-1.538055422,0.044025389,3796.098548,3705.59912,-0.000779661,-0.000813795,-0.309935837,-0.315792831,7.65E-09,-3.16738667,-0.375736045
-20.32520325,0.8305,19.09774842,-0.51,-1.829196793,0.043486802,3748.674882,3717.626252,-0.07757141,-0.078930145,-30.45145716,-30.72820888,7.39E-07,-4.45001775,-0.157070071
-17.95332136,0.808,18.87892597,-0.235,-2.023674944,0.042799045,3725.547031,3740.060405,3.231108774,3.313449957,1260.57952,1297.739878,3.04E-05,-6.257939359,0.033024179
-17.30103806,0.7999,18.78,0,-2.078021358,0.042593184,0,0,0,0,0,0,0,0,0
-18.65671642,0.7885,18.98482512,0.5,-1.969286866,0.041533172,3870.717447,3989.583329,67.40343441,36.29212283,27321.34741,15162.42028,0.000490135,-11.23751141,0.708327611
-23.31002331,0.7831,19.21808913,0.58,-1.61513449,0.040748068,3918.311329,4039.313271,66.74882767,44.20266456,27388.6862,18697.54573,0.000521646,-11.67712087,0.730772069
-33.44481605,0.7846,19.17555346,-1.66,-1.120722255,0.040916681,3604.199043,3539.979145,4.80E-08,4.92E-08,1.81E-05,1.82E-05,4.13E-13,-2.481800038,-0.956112853
-73.52941176,0.7872,18.49724455,-1.800021971,-0.474333696,0.04255769,0,0,0,0,0,0,0,0,0
217.3913043,0.7892,17.72983253,-1.790542234,0.147400206,0.044512547,0,0,0,0,0,0,0,0,0
34.72222222,0.7832,16.92991492,-1.7,0.841459139,0.046261307,3159.244786,3125.228811,1.29E-08,1.32E-08,4.25E-06,4.31E-06,1.10E-13,4.47165132,-0.990684176
19.19385797,0.7872,16.13998657,-1.215,1.383486909,0.048773275,3110.211703,2980.692188,1.67E-05,1.78E-05,0.005450145,0.005542963,1.49E-10,3.669133328,-0.644930642
14.55604076,0.8122,15.54778623,-0.685,1.692874844,0.052238948,3039.652168,2963.332116,0.015419148,0.01631821,4.908094286,5.063857307,1.45E-07,4.839612921,-0.264843685
12.39157373,0.8143,15.19269339,-0.38,1.898777487,0.053598133,2988.658311,2970.929081,-0.44151801,-0.457567197,-138.1825833,-142.3560028,4.18E-06,9.166029126,-0.065777082
11.48105626,0.817,14.99155887,-0.245,1.995458668,0.054497335,2959.163997,2978.702998,3.411296642,3.697913941,1057.102595,1153.486777,3.35E-05,11.37434258,0.035482294
11.0864745,0.8238,14.86,0,2.030369819,0.055437416,0,0,0,0,0,0,0,0,0
11.65501166,0.8321,15.17257184,0.575,2.013430695,0.054842383,3095.957495,3189.129985,69.75451445,40.48149193,22614.96539,13519.39785,0.000550471,26.58934776,0.670565999
12.64222503,0.842,15.50110191,0.61,1.937459439,0.054318719,3162.189345,3258.939907,68.67876153,43.98109033,22742.53879,15009.66371,0.000569625,25.93393994,0.675836857
13.8121547,0.8325,15.82696091,0.625,1.848692241,0.052600117,3228.223332,3327.636267,68.15675411,45.7201529,23040.98756,15932.06762,0.000569441,24.54865336,0.685133386
15.19756839,0.8445,16.16105674,0.645,1.751847897,0.052255246,3295.893167,3398.069576,67.58682637,48.00349867,23327.26366,17081.80565,0.000586552,22.74785251,0.699381448
16.02564103,0.8519,16.49122385,0.645,1.729901423,0.051657779,3363.093874,3467.348745,67.45982526,48.34161087,23758.16093,17552.83463,0.000592787,21.38718938,0.706869114
17.12328767,0.8574,16.81697878,0.645,1.683603393,0.050984188,3429.396544,3535.702102,67.33452133,48.67520471,24181.5481,18022.37705,0.000597704,20.04470946,0.714256718
20.04008016,0.8568,17.14857878,0.67,1.495849167,0.049963324,3496.621315,3605.51919,66.84978281,51.52482841,24478.07264,19454.1824,0.000609723,17.64070419,0.737132285
27.47252747,0.849,17.49239208,0.715,1.135352663,0.048535386,3566.313612,3677.878554,66.31015628,56.29085465,24764.42227,21680.22799,0.000626169,13.32923148,0.785011991
51.54639175,0.8335,17.88647431,0.852562355,0.632677236,0.046599458,3625.678931,3625.678931,66.24202643,66.24202643,25150.7865,25150.7865,0.000651118,0,0.707620706
-1428.571429,0.8116,17.77236983,-1.790817471,-0.022538225,0.045666392,0,0,0,0,0,0,0,0,0
-42.01680672,0.7894,16.95113219,-1.779135906,-0.697116514,0.046569161,0,0,0,0,0,0,0,0,0
-21.59827214,0.7638,16.11786512,-1.61,-1.226103177,0.04738841,3016.297028,2975.552226,5.14E-08,5.30E-08,1.62E-05,1.65E-05,4.31E-13,-2.916165844,-0.948337999
-15.26717557,0.7406,15.35117288,-0.815,-1.573458952,0.048243871,2991.558816,2866.336199,0.000473516,0.000572334,0.148340893,0.171793018,4.29E-09,-4.396106362,-0.352985127
-12.97016861,0.7223,14.96048437,-0.64,-1.759043908,0.048280522,2927.474525,2862.858886,0.020482502,0.021366091,6.27920633,6.405508817,1.70E-07,-5.592346874,-0.234817971
-11.18568233,0.7312,14.65422519,-0.395,-1.957015356,0.049896872,2881.795932,2862.019828,-0.450580913,-0.468935986,-135.9767424,-140.5448117,3.83E-06,-11.76982775,-0.076886991
